sha,version,date,subject,changeCount,packageChangeCount,pathEndpointCount,workspaces,semanticIds,directSemanticIds,dependencySemanticIds,evidenceReports,evidenceLabels,coverage,paths,changes
4087346dfde47da8378d6773ef5b99aca4610823,v0.80.4,2026-07-06T21:04:09+02:00,fix(coding-agent): persist issue analysis auth refresh,1,0,1,.github,TR-011,TR-011,,tui-repo,,EVIDENCE_LINKED,.github/workflows/issue-analysis.yml,M:.github/workflows/issue-analysis.yml
279f53b098bc64789a1ad310a63d3473a48eba7b,v0.80.4,2026-07-07T03:42:56+08:00,"fix(ai): use ""(no tool output)"" placeholder for empty tool results without images (#6290)",5,5,5,ai,AI-018,AI-018,,ai,MISSING;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/src/api/openai-completions.ts;packages/ai/src/api/openai-responses-shared.ts;packages/ai/test/openai-completions-tool-result-images.test.ts;packages/ai/test/openai-responses-empty-tool-result.test.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/src/api/openai-completions.ts;M:packages/ai/src/api/openai-responses-shared.ts;M:packages/ai/test/openai-completions-tool-result-images.test.ts;A:packages/ai/test/openai-responses-empty-tool-result.test.ts
cfaa52e1c2f9671682cf0b7205c63bb417de02ec,v0.80.4,2026-07-06T20:18:36Z,chore: approve contributor affanali2k3,1,0,1,.github,TR-019,TR-019,,tui-repo,,EVIDENCE_LINKED,.github/APPROVED_CONTRIBUTORS,M:.github/APPROVED_CONTRIBUTORS
244f1deaf1ae0fc1a242d9df5cddf457cf3d36a7,v0.80.4,2026-07-06T22:35:56+02:00,feat(coding-agent): add before_provider_headers extension hook (#6350),7,7,7,coding-agent,CC-027;CC-050;CU-023;HC-002,CC-027;CU-023;HC-002,CC-050,coding-core;coding-ui;hcp,CONFLICT;MISSING;PORT,EVIDENCE_LINKED,packages/coding-agent/docs/extensions.md;packages/coding-agent/src/core/extensions/index.ts;packages/coding-agent/src/core/extensions/runner.ts;packages/coding-agent/src/core/extensions/types.ts;packages/coding-agent/src/core/sdk.ts;packages/coding-agent/src/index.ts;packages/coding-agent/test/extensions-runner.test.ts,M:packages/coding-agent/docs/extensions.md;M:packages/coding-agent/src/core/extensions/index.ts;M:packages/coding-agent/src/core/extensions/runner.ts;M:packages/coding-agent/src/core/extensions/types.ts;M:packages/coding-agent/src/core/sdk.ts;M:packages/coding-agent/src/index.ts;M:packages/coding-agent/test/extensions-runner.test.ts
2b00dade7cec918aefb025c8b7a4fa304a30acdd,v0.80.4,2026-07-07T06:01:43+02:00,"Revert ""fix(coding-agent): abort stuck context hooks""",2,2,2,coding-agent,,,,coding-core;coding-ui,N/A;NO-OP;revert,MECHANICAL_OR_NA,packages/coding-agent/CHANGELOG.md;packages/coding-agent/src/core/extensions/runner.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/src/core/extensions/runner.ts
8a2ce5a54024be2eb2b879288212141741afa65e,v0.80.4,2026-07-07T17:29:39+05:00,fix(tui): decrement paste counter on paste marker delete and terminal clear (#6397),1,1,1,tui,HC-007;TR-002,HC-007;TR-002,,hcp;tui-repo,,EVIDENCE_LINKED,packages/tui/src/components/editor.ts,M:packages/tui/src/components/editor.ts
351efc828b6fc5250fa50d6b32b20b0f0cb22cb4,v0.80.4,2026-07-07T14:30:31+02:00,fix(agent): fail tool calls from length-truncated assistant messages (#6285),2,2,2,agent,AG-007,AG-007,,agent,,EVIDENCE_LINKED,packages/agent/src/agent-loop.ts;packages/agent/test/agent-loop.test.ts,M:packages/agent/src/agent-loop.ts;M:packages/agent/test/agent-loop.test.ts
d1da58361089fa1beca0926661239744b7658af1,v0.80.4,2026-07-08T07:02:44Z,chore: approve contributor ArcadiaLin,1,0,1,.github,TR-019,TR-019,,tui-repo,,EVIDENCE_LINKED,.github/APPROVED_CONTRIBUTORS,M:.github/APPROVED_CONTRIBUTORS
4ea062f9f359682be9a37b66f884cc4e6c63dda2,v0.80.4,2026-07-08T07:11:20Z,chore: approve contributor anilgulecha,1,0,1,.github,TR-019,TR-019,,tui-repo,,EVIDENCE_LINKED,.github/APPROVED_CONTRIBUTORS,M:.github/APPROVED_CONTRIBUTORS
cc2db980026664fed7304249ed07673047c4e6ee,v0.80.4,2026-07-08T09:39:44+02:00,fix(ai): refresh Xiaomi token plan model catalogs,14,14,14,ai;coding-agent,AI-020;AI-022,AI-020,AI-022,ai;coding-ui,CONFLICT;N/A;PARTIAL;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/scripts/generate-models.ts;packages/ai/src/providers/amazon-bedrock.models.ts;packages/ai/src/providers/anthropic.models.ts;packages/ai/src/providers/fireworks.models.ts;packages/ai/src/providers/huggingface.models.ts;packages/ai/src/providers/mistral.models.ts;packages/ai/src/providers/opencode.models.ts;packages/ai/src/providers/openrouter.models.ts;packages/ai/src/providers/xiaomi-token-plan-ams.models.ts;packages/ai/src/providers/xiaomi-token-plan-cn.models.ts;packages/ai/src/providers/xiaomi-token-plan-sgp.models.ts;packages/ai/test/xiaomi-models.test.ts;packages/coding-agent/CHANGELOG.md,M:packages/ai/CHANGELOG.md;M:packages/ai/scripts/generate-models.ts;M:packages/ai/src/providers/amazon-bedrock.models.ts;M:packages/ai/src/providers/anthropic.models.ts;M:packages/ai/src/providers/fireworks.models.ts;M:packages/ai/src/providers/huggingface.models.ts;M:packages/ai/src/providers/mistral.models.ts;M:packages/ai/src/providers/opencode.models.ts;M:packages/ai/src/providers/openrouter.models.ts;M:packages/ai/src/providers/xiaomi-token-plan-ams.models.ts;M:packages/ai/src/providers/xiaomi-token-plan-cn.models.ts;M:packages/ai/src/providers/xiaomi-token-plan-sgp.models.ts;M:packages/ai/test/xiaomi-models.test.ts;M:packages/coding-agent/CHANGELOG.md
7198e78f99d50776cce5368efe958e616f35156d,v0.80.4,2026-07-08T17:18:43+08:00,feat(agent): support custom metadata in jsonl session headers (#6417),5,5,5,agent,AG-004;HC-004,AG-004;HC-004,,agent;coding-core;hcp,PORT,EVIDENCE_LINKED,packages/agent/src/harness/session/jsonl-repo.ts;packages/agent/src/harness/session/jsonl-storage.ts;packages/agent/src/harness/types.ts;packages/agent/test/harness/repo.test.ts;packages/agent/test/harness/storage.test.ts,M:packages/agent/src/harness/session/jsonl-repo.ts;M:packages/agent/src/harness/session/jsonl-storage.ts;M:packages/agent/src/harness/types.ts;M:packages/agent/test/harness/repo.test.ts;M:packages/agent/test/harness/storage.test.ts
62f45badae4a9e7a2ec7caac34cecae2abd684e1,v0.80.4,2026-07-08T04:20:24-05:00,Fix native clipboard in bun release (#6418),3,2,3,coding-agent;scripts,CU-009;TR-012,CU-009;TR-012,,coding-ui;tui-repo,PARTIAL;release,EVIDENCE_LINKED,packages/coding-agent/src/utils/clipboard-image.ts;packages/coding-agent/test/clipboard-image.test.ts;scripts/build-binaries.sh,M:packages/coding-agent/src/utils/clipboard-image.ts;M:packages/coding-agent/test/clipboard-image.test.ts;M:scripts/build-binaries.sh
312bc713bb469bcc4f727be7846bc6f0eaf113c4,v0.80.4,2026-07-08T12:06:00+02:00,feat(coding-agent): support provider arguments for login,5,5,5,coding-agent,CC-028;CC-049;CU-015;CU-024,CC-028;CU-015;CU-024,CC-049,coding-core;coding-ui,MISSING;PORT;SUPERSEDED,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/src/core/slash-commands.ts;packages/coding-agent/src/modes/interactive/components/oauth-selector.ts;packages/coding-agent/src/modes/interactive/interactive-mode.ts;packages/coding-agent/test/interactive-mode-status.test.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/src/core/slash-commands.ts;M:packages/coding-agent/src/modes/interactive/components/oauth-selector.ts;M:packages/coding-agent/src/modes/interactive/interactive-mode.ts;M:packages/coding-agent/test/interactive-mode-status.test.ts
dd1c690f36de449fac9b24c8b3d113837eaf7cfb,v0.80.4,2026-07-08T14:58:51+02:00,fix(agent): add session context entry projection,4,4,4,agent,AG-003;HC-004;HC-009,AG-003;HC-004;HC-009,,agent;hcp;parent-review,docs,EVIDENCE_LINKED,packages/agent/CHANGELOG.md;packages/agent/docs/agent-harness.md;packages/agent/src/harness/session/session.ts;packages/agent/test/harness/session.test.ts,M:packages/agent/CHANGELOG.md;M:packages/agent/docs/agent-harness.md;M:packages/agent/src/harness/session/session.ts;M:packages/agent/test/harness/session.test.ts
86afffe01f6f9c28207a3c712f5cddad10332987,v0.80.4,2026-07-08T18:23:22+02:00,fix fork menu allowing user to double select an entry (#6430),1,1,1,coding-agent,MX-003,MX-003,,coding-ui;parent-review,MISSING;PARTIAL,EVIDENCE_LINKED,packages/coding-agent/src/modes/interactive/interactive-mode.ts,M:packages/coding-agent/src/modes/interactive/interactive-mode.ts
cb222bf99d209711b5546bf54931862f391418d0,v0.80.4,2026-07-09T10:22:19+02:00,feat(agent): export InMemorySessionStorage and JsonlSessionStorage,2,2,2,agent,AG-005,AG-005,,agent;coding-core,PORT,EVIDENCE_LINKED,packages/agent/CHANGELOG.md;packages/agent/src/index.ts,M:packages/agent/CHANGELOG.md;M:packages/agent/src/index.ts
9eedaf8cf3e0be975687dfa31752a0e195fd1e4d,v0.80.4,2026-07-09T10:39:27+02:00,fix(ai): update GitHub Copilot extended context windows to 1M,3,3,3,ai,AI-020;AI-022,AI-020,AI-022,ai;coding-core,CONFLICT;PARTIAL;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/scripts/generate-models.ts;packages/ai/src/providers/github-copilot.models.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/scripts/generate-models.ts;M:packages/ai/src/providers/github-copilot.models.ts
5cb50679e9e723e104295bb1c6c38fd63bf8a01d,v0.80.4,2026-07-09T09:02:48Z,chore: approve contributor DeviosLang,1,0,1,.github,TR-019,TR-019,,tui-repo,,EVIDENCE_LINKED,.github/APPROVED_CONTRIBUTORS,M:.github/APPROVED_CONTRIBUTORS
72d77b53dec6f7f727dfa322b329756caabeabf1,v0.80.4,2026-07-09T11:03:33+02:00,fix(ai): update model catalogues,4,4,4,ai,AI-020;AI-022,AI-020,AI-022,ai,CONFLICT;PARTIAL;PORT,EVIDENCE_LINKED,packages/ai/src/providers/opencode.models.ts;packages/ai/src/providers/openrouter.models.ts;packages/ai/src/providers/vercel-ai-gateway.models.ts;packages/ai/src/providers/xai.models.ts,M:packages/ai/src/providers/opencode.models.ts;M:packages/ai/src/providers/openrouter.models.ts;M:packages/ai/src/providers/vercel-ai-gateway.models.ts;M:packages/ai/src/providers/xai.models.ts
4285712bae831229eab5d4b6eb676f97a84ad8b1,v0.80.4,2026-07-09T11:03:41+02:00,fix(ai): retry Bun socket drops,4,4,4,ai;coding-agent,AI-002;AI-015,AI-015,AI-002,ai;coding-ui,MISSING;N/A;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/src/utils/retry.ts;packages/ai/test/retry.test.ts;packages/coding-agent/CHANGELOG.md,M:packages/ai/CHANGELOG.md;M:packages/ai/src/utils/retry.ts;M:packages/ai/test/retry.test.ts;M:packages/coding-agent/CHANGELOG.md
c6251a866b1d7d7900c443e4cf615ec148dbe415,v0.80.4,2026-07-09T11:22:35+02:00,fix(coding-agent): apply modelOverrides to extension providers,4,4,4,coding-agent,CC-029;CU-024,CC-029;CU-024,,coding-core;coding-ui,CONFLICT;MISSING,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/docs/models.md;packages/coding-agent/src/core/model-registry.ts;packages/coding-agent/test/model-registry.test.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/docs/models.md;M:packages/coding-agent/src/core/model-registry.ts;M:packages/coding-agent/test/model-registry.test.ts
2170363af4c3de74e409adf63cfb628e7f7d0ade,v0.80.4,2026-07-09T11:30:59+02:00,fix(coding-agent): avoid Windows context file walk hang,2,2,2,coding-agent,CC-030,CC-030,,coding-core;coding-ui,CONFLICT;PARTIAL,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/src/core/resource-loader.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/src/core/resource-loader.ts
c4281a7dd1a36e39e34d0c7f4cda174700d6f4e9,v0.80.4,2026-07-09T11:37:07+02:00,fix(coding-agent): warn when session-id creates a session,3,3,3,coding-agent,CC-031;CU-021,CC-031;CU-021,,coding-core;coding-ui,PARTIAL,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/src/main.ts;packages/coding-agent/test/session-id-readonly.test.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/src/main.ts;M:packages/coding-agent/test/session-id-readonly.test.ts
1ffca0f2aafb62119313016b9359c53747a4e674,v0.80.4,2026-07-09T11:47:44+02:00,fix(coding-agent): align reload descriptions,10,10,10,coding-agent,CC-032,CC-032,,coding-core;coding-ui,CONFLICT;PARTIAL;docs,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/README.md;packages/coding-agent/docs/extensions.md;packages/coding-agent/docs/usage.md;packages/coding-agent/examples/extensions/reload-runtime.ts;packages/coding-agent/examples/sdk/README.md;packages/coding-agent/src/core/agent-session.ts;packages/coding-agent/src/core/extensions/types.ts;packages/coding-agent/src/core/slash-commands.ts;packages/coding-agent/src/modes/interactive/interactive-mode.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/README.md;M:packages/coding-agent/docs/extensions.md;M:packages/coding-agent/docs/usage.md;M:packages/coding-agent/examples/extensions/reload-runtime.ts;M:packages/coding-agent/examples/sdk/README.md;M:packages/coding-agent/src/core/agent-session.ts;M:packages/coding-agent/src/core/extensions/types.ts;M:packages/coding-agent/src/core/slash-commands.ts;M:packages/coding-agent/src/modes/interactive/interactive-mode.ts
050b8176bf6575fd11216b4e88d101a841fbe043,v0.80.4,2026-07-09T09:56:19Z,chore: approve contributor HarrodRen,1,0,1,.github,TR-019,TR-019,,tui-repo,,EVIDENCE_LINKED,.github/APPROVED_CONTRIBUTORS,M:.github/APPROVED_CONTRIBUTORS
e9fa5a68a1967f42a90a1c07f512bc8af63517a9,v0.80.4,2026-07-09T12:40:52+02:00,fix(coding-agent): add settled agent lifecycle event,14,14,14,coding-agent,CC-033;CU-005,CC-033;CU-005,,coding-core;coding-ui,CONFLICT;MISSING,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/docs/extensions.md;packages/coding-agent/docs/rpc.md;packages/coding-agent/src/core/agent-session.ts;packages/coding-agent/src/core/extensions/index.ts;packages/coding-agent/src/core/extensions/types.ts;packages/coding-agent/src/core/index.ts;packages/coding-agent/src/index.ts;packages/coding-agent/src/modes/interactive/interactive-mode.ts;packages/coding-agent/src/modes/print-mode.ts;packages/coding-agent/src/modes/rpc/rpc-client.ts;packages/coding-agent/src/modes/rpc/rpc-mode.ts;packages/coding-agent/test/suite/agent-session-retry-events.test.ts;packages/coding-agent/test/suite/regressions/6363-agent-settled-event.test.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/docs/extensions.md;M:packages/coding-agent/docs/rpc.md;M:packages/coding-agent/src/core/agent-session.ts;M:packages/coding-agent/src/core/extensions/index.ts;M:packages/coding-agent/src/core/extensions/types.ts;M:packages/coding-agent/src/core/index.ts;M:packages/coding-agent/src/index.ts;M:packages/coding-agent/src/modes/interactive/interactive-mode.ts;M:packages/coding-agent/src/modes/print-mode.ts;M:packages/coding-agent/src/modes/rpc/rpc-client.ts;M:packages/coding-agent/src/modes/rpc/rpc-mode.ts;M:packages/coding-agent/test/suite/agent-session-retry-events.test.ts;A:packages/coding-agent/test/suite/regressions/6363-agent-settled-event.test.ts
a6f720e6caf1cf429e382011156c015fa204c512,v0.80.4,2026-07-09T12:45:26+02:00,fix(coding-agent): count custom messages in compaction budget,3,3,3,coding-agent,CC-034;CU-022;HC-005,CC-034;CU-022;HC-005,,coding-core;coding-ui;hcp,CONFLICT;PARTIAL;docs,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/src/core/compaction/compaction.ts;packages/coding-agent/test/compaction.test.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/src/core/compaction/compaction.ts;M:packages/coding-agent/test/compaction.test.ts
57d96d72ed4d8bd167daa57a143b78761d298e8f,v0.80.4,2026-07-09T13:58:32+02:00,add ResourceExhausted as a retryable error (#6449),2,2,2,ai,AI-002;AI-015,AI-015,AI-002,ai,MISSING;PORT,EVIDENCE_LINKED,packages/ai/src/utils/retry.ts;packages/ai/test/retry.test.ts,M:packages/ai/src/utils/retry.ts;M:packages/ai/test/retry.test.ts
3f9aa5d10b35223abf6146f960ff5cb5c68053ee,v0.80.4,2026-07-09T14:12:57+02:00,feat(coding-agent): add prompt cache miss tracking (#6427),11,11,11,coding-agent,CC-035;CU-006,CC-035;CU-006,,coding-core;coding-ui,CONFLICT;PARTIAL,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/docs/settings.md;packages/coding-agent/src/core/agent-session.ts;packages/coding-agent/src/core/cache-stats.ts;packages/coding-agent/src/core/settings-manager.ts;packages/coding-agent/src/modes/interactive/components/footer.ts;packages/coding-agent/src/modes/interactive/components/settings-selector.ts;packages/coding-agent/src/modes/interactive/interactive-mode.ts;packages/coding-agent/test/agent-session-stats.test.ts;packages/coding-agent/test/cache-stats.test.ts;packages/coding-agent/test/suite/regressions/4167-thinking-toggle-pending-tool-render.test.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/docs/settings.md;M:packages/coding-agent/src/core/agent-session.ts;A:packages/coding-agent/src/core/cache-stats.ts;M:packages/coding-agent/src/core/settings-manager.ts;M:packages/coding-agent/src/modes/interactive/components/footer.ts;M:packages/coding-agent/src/modes/interactive/components/settings-selector.ts;M:packages/coding-agent/src/modes/interactive/interactive-mode.ts;M:packages/coding-agent/test/agent-session-stats.test.ts;A:packages/coding-agent/test/cache-stats.test.ts;M:packages/coding-agent/test/suite/regressions/4167-thinking-toggle-pending-tool-render.test.ts
7df2a94e0fb1606aace92e662a176d668b93d20d,v0.80.4,2026-07-09T20:32:29+02:00,feat(ai): add GPT-5.6 model metadata,10,10,10,ai;coding-agent,AI-020;AI-022,AI-020,AI-022,ai;coding-ui,CONFLICT;PARTIAL;PORT;SUPERSEDED,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/scripts/generate-models.ts;packages/ai/src/providers/azure-openai-responses.models.ts;packages/ai/src/providers/openai-codex.models.ts;packages/ai/src/providers/openai.models.ts;packages/ai/src/providers/openrouter.models.ts;packages/ai/src/providers/vercel-ai-gateway.models.ts;packages/ai/test/openai-responses-copilot-provider.test.ts;packages/ai/test/supports-xhigh.test.ts;packages/coding-agent/CHANGELOG.md,M:packages/ai/CHANGELOG.md;M:packages/ai/scripts/generate-models.ts;M:packages/ai/src/providers/azure-openai-responses.models.ts;M:packages/ai/src/providers/openai-codex.models.ts;M:packages/ai/src/providers/openai.models.ts;M:packages/ai/src/providers/openrouter.models.ts;M:packages/ai/src/providers/vercel-ai-gateway.models.ts;M:packages/ai/test/openai-responses-copilot-provider.test.ts;M:packages/ai/test/supports-xhigh.test.ts;M:packages/coding-agent/CHANGELOG.md
bf75b8aa39fa0de5ec7a9e8e9e3791548d040d1c,v0.80.4,2026-07-09T20:45:28+02:00,docs: audit unreleased changelogs,4,4,4,agent;ai;coding-agent;tui,AG-003;AG-007;AG-008;AI-045;TR-017,AG-003;AG-007;AG-008;AI-045;TR-017,,agent;ai;coding-ui;tui-repo,N/A;docs;release,EVIDENCE_LINKED,packages/agent/CHANGELOG.md;packages/ai/CHANGELOG.md;packages/coding-agent/CHANGELOG.md;packages/tui/CHANGELOG.md,M:packages/agent/CHANGELOG.md;M:packages/ai/CHANGELOG.md;M:packages/coding-agent/CHANGELOG.md;M:packages/tui/CHANGELOG.md
912d0953f678bb50b0725e9c0ff65b65d4be97f5,v0.80.4,2026-07-09T20:52:57+02:00,Release v0.80.4,27,26,27,agent;ai;coding-agent;orchestrator;package-lock.json;tui,AI-045;TR-017,AI-045;TR-017,,agent;ai;coding-core;coding-ui;tui-repo,N/A;NO-OP;release,EVIDENCE_LINKED,package-lock.json;packages/agent/CHANGELOG.md;packages/agent/package.json;packages/ai/CHANGELOG.md;packages/ai/package.json;packages/ai/src/providers/azure-openai-responses.models.ts;packages/ai/src/providers/openai.models.ts;packages/ai/src/providers/openrouter.models.ts;packages/ai/src/providers/vercel-ai-gateway.models.ts;packages/coding-agent/CHANGELOG.md;packages/coding-agent/examples/extensions/custom-provider-anthropic/package-lock.json;packages/coding-agent/examples/extensions/custom-provider-anthropic/package.json;packages/coding-agent/examples/extensions/custom-provider-gitlab-duo/package.json;packages/coding-agent/examples/extensions/gondolin/package-lock.json;packages/coding-agent/examples/extensions/gondolin/package.json;packages/coding-agent/examples/extensions/sandbox/package-lock.json;packages/coding-agent/examples/extensions/sandbox/package.json;packages/coding-agent/examples/extensions/with-deps/package-lock.json;packages/coding-agent/examples/extensions/with-deps/package.json;packages/coding-agent/install-lock/package-lock.json;packages/coding-agent/install-lock/package.json;packages/coding-agent/npm-shrinkwrap.json;packages/coding-agent/package.json;packages/orchestrator/CHANGELOG.md;packages/orchestrator/package.json;packages/tui/CHANGELOG.md;packages/tui/package.json,M:package-lock.json;M:packages/agent/CHANGELOG.md;M:packages/agent/package.json;M:packages/ai/CHANGELOG.md;M:packages/ai/package.json;M:packages/ai/src/providers/azure-openai-responses.models.ts;M:packages/ai/src/providers/openai.models.ts;M:packages/ai/src/providers/openrouter.models.ts;M:packages/ai/src/providers/vercel-ai-gateway.models.ts;M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/examples/extensions/custom-provider-anthropic/package-lock.json;M:packages/coding-agent/examples/extensions/custom-provider-anthropic/package.json;M:packages/coding-agent/examples/extensions/custom-provider-gitlab-duo/package.json;M:packages/coding-agent/examples/extensions/gondolin/package-lock.json;M:packages/coding-agent/examples/extensions/gondolin/package.json;M:packages/coding-agent/examples/extensions/sandbox/package-lock.json;M:packages/coding-agent/examples/extensions/sandbox/package.json;M:packages/coding-agent/examples/extensions/with-deps/package-lock.json;M:packages/coding-agent/examples/extensions/with-deps/package.json;M:packages/coding-agent/install-lock/package-lock.json;M:packages/coding-agent/install-lock/package.json;M:packages/coding-agent/npm-shrinkwrap.json;M:packages/coding-agent/package.json;M:packages/orchestrator/CHANGELOG.md;M:packages/orchestrator/package.json;M:packages/tui/CHANGELOG.md;M:packages/tui/package.json
ef793a983b708ba31718825b871dc93a63d4e3e1,v0.80.5,2026-07-09T20:53:01+02:00,Add [Unreleased] section for next cycle,5,5,5,agent;ai;coding-agent;orchestrator;tui,AI-045;TR-017,AI-045;TR-017,,agent;ai;coding-ui;tui-repo,N/A;mechanical;release,EVIDENCE_LINKED,packages/agent/CHANGELOG.md;packages/ai/CHANGELOG.md;packages/coding-agent/CHANGELOG.md;packages/orchestrator/CHANGELOG.md;packages/tui/CHANGELOG.md,M:packages/agent/CHANGELOG.md;M:packages/ai/CHANGELOG.md;M:packages/coding-agent/CHANGELOG.md;M:packages/orchestrator/CHANGELOG.md;M:packages/tui/CHANGELOG.md
a98778e21c672392ed22a7404639ad55616d6c79,v0.80.5,2026-07-09T21:01:50+02:00,test(coding-agent): fix interactive mode fixture,1,1,1,coding-agent,,,,coding-ui,N/A;test-only,MECHANICAL_OR_NA,packages/coding-agent/test/suite/regressions/4167-thinking-toggle-pending-tool-render.test.ts,M:packages/coding-agent/test/suite/regressions/4167-thinking-toggle-pending-tool-render.test.ts
cc62baa442b5c0333923fdfdcc1d7264f445b5b0,v0.80.5,2026-07-09T21:04:06+02:00,Release v0.80.5,23,22,23,agent;ai;coding-agent;orchestrator;package-lock.json;tui,AI-045;TR-017,AI-045;TR-017,,agent;ai;coding-core;coding-ui;tui-repo,N/A;NO-OP;release,EVIDENCE_LINKED,package-lock.json;packages/agent/CHANGELOG.md;packages/agent/package.json;packages/ai/CHANGELOG.md;packages/ai/package.json;packages/coding-agent/CHANGELOG.md;packages/coding-agent/examples/extensions/custom-provider-anthropic/package-lock.json;packages/coding-agent/examples/extensions/custom-provider-anthropic/package.json;packages/coding-agent/examples/extensions/custom-provider-gitlab-duo/package.json;packages/coding-agent/examples/extensions/gondolin/package-lock.json;packages/coding-agent/examples/extensions/gondolin/package.json;packages/coding-agent/examples/extensions/sandbox/package-lock.json;packages/coding-agent/examples/extensions/sandbox/package.json;packages/coding-agent/examples/extensions/with-deps/package-lock.json;packages/coding-agent/examples/extensions/with-deps/package.json;packages/coding-agent/install-lock/package-lock.json;packages/coding-agent/install-lock/package.json;packages/coding-agent/npm-shrinkwrap.json;packages/coding-agent/package.json;packages/orchestrator/CHANGELOG.md;packages/orchestrator/package.json;packages/tui/CHANGELOG.md;packages/tui/package.json,M:package-lock.json;M:packages/agent/CHANGELOG.md;M:packages/agent/package.json;M:packages/ai/CHANGELOG.md;M:packages/ai/package.json;M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/examples/extensions/custom-provider-anthropic/package-lock.json;M:packages/coding-agent/examples/extensions/custom-provider-anthropic/package.json;M:packages/coding-agent/examples/extensions/custom-provider-gitlab-duo/package.json;M:packages/coding-agent/examples/extensions/gondolin/package-lock.json;M:packages/coding-agent/examples/extensions/gondolin/package.json;M:packages/coding-agent/examples/extensions/sandbox/package-lock.json;M:packages/coding-agent/examples/extensions/sandbox/package.json;M:packages/coding-agent/examples/extensions/with-deps/package-lock.json;M:packages/coding-agent/examples/extensions/with-deps/package.json;M:packages/coding-agent/install-lock/package-lock.json;M:packages/coding-agent/install-lock/package.json;M:packages/coding-agent/npm-shrinkwrap.json;M:packages/coding-agent/package.json;M:packages/orchestrator/CHANGELOG.md;M:packages/orchestrator/package.json;M:packages/tui/CHANGELOG.md;M:packages/tui/package.json
e3513193bf21d91320f5729a3bdf42b21cabe2dd,v0.80.6,2026-07-09T21:04:09+02:00,Add [Unreleased] section for next cycle,5,5,5,agent;ai;coding-agent;orchestrator;tui,AI-045;TR-017,AI-045;TR-017,,agent;ai;coding-ui;tui-repo,N/A;mechanical;release,EVIDENCE_LINKED,packages/agent/CHANGELOG.md;packages/ai/CHANGELOG.md;packages/coding-agent/CHANGELOG.md;packages/orchestrator/CHANGELOG.md;packages/tui/CHANGELOG.md,M:packages/agent/CHANGELOG.md;M:packages/ai/CHANGELOG.md;M:packages/coding-agent/CHANGELOG.md;M:packages/orchestrator/CHANGELOG.md;M:packages/tui/CHANGELOG.md
8432c6f28595b88538a9ff67be9073f90ceafb8a,v0.80.6,2026-07-09T19:06:08Z,chore: approve contributor aaronkyriesenbach,1,0,1,.github,TR-019,TR-019,,tui-repo,,EVIDENCE_LINKED,.github/APPROVED_CONTRIBUTORS,M:.github/APPROVED_CONTRIBUTORS
8973ae28ab926c43d4088d837b19b8093359e54b,v0.80.6,2026-07-09T21:44:01+02:00,fix(ai): ignore stale usage after compaction,3,3,3,ai,AG-014;AI-007;AI-021;CC-039,AG-014;AI-021;CC-039,AI-007,agent;ai;coding-core,CONFLICT;MISSING;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/src/utils/estimate.ts;packages/ai/test/context-estimate.test.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/src/utils/estimate.ts;A:packages/ai/test/context-estimate.test.ts
